Date,volume,opens,close
"Aug 08, 2019","19,481,591,730","11,954.04","11,966.41"
"Aug 07, 2019","22,194,988,641","11,476.19","11,941.97"
"Aug 06, 2019","23,635,107,660","11,811.55","11,478.17"
"Aug 05, 2019","23,875,988,832","10,960.74","11,805.65"
"Aug 04, 2019","16,530,894,787","10,821.63","10,970.18"
"Aug 03, 2019","15,352,685,061","10,519.28","10,821.73"
"Aug 02, 2019","17,489,094,082","10,402.04","10,518.17"
"Aug 01, 2019","17,165,337,858","10,077.44","10,399.67"
"Jul 31, 2019","16,631,520,648","9,604.05","10,085.63"
"Jul 30, 2019","13,829,811,132","9,522.33","9,607.42"
"Jul 29, 2019","13,791,445,323","9,548.18","9,519.15"
"Jul 28, 2019","13,738,687,093","9,491.63","9,552.86"
"Jul 27, 2019","16,817,809,536","9,871.16","9,477.68"
"Jul 26, 2019","14,495,714,483","9,913.13","9,870.30"
"Jul 25, 2019","15,821,952,090","9,809.10","9,911.84"
"Jul 24, 2019","17,398,734,322","9,887.73","9,811.93"
"Jul 23, 2019","17,851,916,995","10,346.75","9,900.77"
"Jul 22, 2019","16,334,414,913","10,596.95","10,343.11"
"Jul 21, 2019","17,130,580,467","10,777.53","10,599.11"
"Jul 20, 2019","20,206,615,155","10,525.82","10,767.14"
"Jul 19, 2019","20,727,426,310","10,653.96","10,530.73"
"Jul 18, 2019","25,187,024,648","9,698.50","10,666.48"
"Jul 17, 2019","24,569,921,549","9,471.21","9,693.80"
"Jul 16, 2019","24,151,199,070","10,896.65","9,477.64"
"Jul 15, 2019","25,384,047,207","10,257.84","10,895.09"
"Jul 14, 2019","22,486,000,001","11,381.02","10,256.06"
"Jul 13, 2019","21,042,616,384","11,813.13","11,392.38"
"Jul 12, 2019","23,534,692,797","11,354.30","11,815.99"
"Jul 11, 2019","28,595,327,690","12,139.71","11,358.66"
"Jul 10, 2019","33,627,574,244","12,571.54","12,156.51"
"Jul 09, 2019","28,167,921,523","12,284.33","12,573.81"
"Jul 08, 2019","23,482,551,458","11,446.60","12,285.96"
"Jul 07, 2019","19,369,044,277","11,217.62","11,450.85"
"Jul 06, 2019","21,092,024,306","10,982.54","11,208.55"
"Jul 05, 2019","23,838,480,210","11,203.10","10,978.46"
"Jul 04, 2019","25,920,294,033","11,972.72","11,215.44"
"Jul 03, 2019","30,796,494,294","10,818.16","11,961.27"
"Jul 02, 2019","31,015,895,223","10,588.68","10,801.68"
"Jul 01, 2019","29,378,589,324","10,796.93","10,583.13"
"Jun 30, 2019","27,256,473,494","11,931.99","10,817.16"
"Jun 29, 2019","29,923,961,128","12,400.76","11,959.37"
"Jun 28, 2019","35,087,757,766","11,162.17","12,407.33"
"Jun 27, 2019","39,977,475,223","13,017.12","11,182.81"
"Jun 26, 2019","45,105,733,173","11,778.58","13,016.23"
"Jun 25, 2019","24,879,684,533","11,007.20","11,790.92"
"Jun 24, 2019","19,271,652,365","10,853.74","11,011.10"
"Jun 23, 2019","20,998,326,502","10,696.69","10,855.37"
"Jun 22, 2019","29,995,204,861","10,175.92","10,701.69"
"Jun 21, 2019","20,624,008,643","9,525.07","10,144.56"
"Jun 20, 2019","17,846,823,784","9,273.06","9,527.16"
"Jun 19, 2019","15,546,809,946","9,078.73","9,273.52"
"Jun 18, 2019","15,848,210,536","9,335.47","9,081.76"
"Jun 17, 2019","15,562,951,919","8,988.92","9,320.35"
"Jun 16, 2019","23,348,550,311","8,841.44","8,994.49"
"Jun 15, 2019","18,371,033,226","8,689.75","8,838.38"
"Jun 14, 2019","19,831,162,906","8,230.90","8,693.83"
"Jun 13, 2019","18,669,407,147","8,145.55","8,230.92"
"Jun 12, 2019","19,034,432,883","7,925.43","8,145.86"
"Jun 11, 2019","17,107,279,932","8,004.24","7,927.71"
"Jun 10, 2019","18,689,275,117","7,692.28","8,000.33"
"Jun 09, 2019","16,610,726,547","7,949.67","7,688.08"
"Jun 08, 2019","16,522,722,810","8,036.77","7,954.13"
"Jun 07, 2019","19,141,423,231","7,826.90","8,043.95"
"Jun 06, 2019","19,474,611,077","7,819.63","7,822.02"
"Jun 05, 2019","21,760,923,463","7,704.34","7,824.23"
"Jun 04, 2019","24,609,731,549","8,210.99","7,707.77"
"Jun 03, 2019","22,004,511,436","8,741.75","8,208.99"
"Jun 02, 2019","20,266,216,022","8,565.47","8,742.96"
"Jun 01, 2019","22,488,303,544","8,573.84","8,564.02"
"May 31, 2019","25,365,190,957","8,320.29","8,574.50"
"May 30, 2019","29,246,528,551","8,661.76","8,319.47"
"May 29, 2019","23,473,479,966","8,718.59","8,659.49"
"May 28, 2019","24,226,919,267","8,802.76","8,719.96"
"May 27, 2019","27,949,839,564","8,674.07","8,805.78"
"May 26, 2019","26,677,970,091","8,055.21","8,673.22"
"May 25, 2019","22,256,813,107","7,991.89","8,052.54"
"May 24, 2019","25,919,126,991","7,881.70","7,987.37"
"May 23, 2019","24,457,107,820","7,677.27","7,881.85"
"May 22, 2019","24,719,473,175","7,956.29","7,680.07"
"May 21, 2019","25,127,245,056","7,977.97","7,963.33"
"May 20, 2019","23,843,404,340","8,196.92","7,978.31"
"May 19, 2019","25,902,422,040","7,267.96","8,197.69"
"May 18, 2019","21,354,286,562","7,341.66","7,271.21"
"May 17, 2019","30,066,644,905","7,886.93","7,343.90"
"May 16, 2019","33,167,197,581","8,194.50","7,884.91"
"May 15, 2019","28,344,112,920","7,989.37","8,205.17"
"May 14, 2019","32,031,452,227","7,807.88","7,994.42"
"May 13, 2019","28,677,672,181","6,971.18","7,814.92"
"May 12, 2019","27,773,333,680","7,203.51","6,972.37"
"May 11, 2019","28,867,562,329","6,379.67","7,204.77"
"May 10, 2019","19,419,875,368","6,175.82","6,378.85"
"May 09, 2019","16,784,645,411","5,982.32","6,174.53"
"May 08, 2019","15,320,605,300","5,849.48","5,982.46"
"May 07, 2019","18,026,409,033","5,745.60","5,829.50"
"May 06, 2019","15,737,171,804","5,791.69","5,746.81"
"May 05, 2019","14,808,830,723","5,831.07","5,795.71"
"May 04, 2019","17,567,780,766","5,769.20","5,831.17"
"May 03, 2019","18,720,780,006","5,505.55","5,768.29"
"May 02, 2019","14,644,460,907","5,402.42","5,505.28"
"May 01, 2019","13,679,528,236","5,350.91","5,402.70"
"Apr 30, 2019","13,878,964,574","5,247.73","5,350.73"
"Apr 29, 2019","13,735,490,672","5,284.86","5,247.35"
"Apr 28, 2019","12,819,992,056","5,271.75","5,285.14"
"Apr 27, 2019","13,111,274,675","5,279.47","5,268.29"
"Apr 26, 2019","16,812,108,040","5,210.30","5,279.35"
"Apr 25, 2019","15,330,283,408","5,466.52","5,210.52"
"Apr 24, 2019","17,048,033,399","5,571.51","5,464.87"
"Apr 23, 2019","15,867,308,108","5,399.37","5,572.36"
"Apr 22, 2019","14,601,631,648","5,312.49","5,399.37"
"Apr 21, 2019","13,731,844,223","5,335.88","5,314.53"
"Apr 20, 2019","13,169,647,522","5,304.16","5,337.89"
"Apr 19, 2019","13,780,238,655","5,298.15","5,303.81"
"Apr 18, 2019","13,256,489,918","5,251.48","5,298.39"
"Apr 17, 2019","12,438,480,677","5,236.14","5,251.94"
"Apr 16, 2019","11,618,660,197","5,066.58","5,235.56"
"Apr 15, 2019","12,290,155,061","5,167.32","5,067.11"
"Apr 14, 2019","10,391,952,498","5,095.76","5,167.72"
"Apr 13, 2019","10,823,289,598","5,088.85","5,096.59"
"Apr 12, 2019","13,675,206,312","5,061.20","5,089.54"
"Apr 11, 2019","16,555,616,019","5,325.08","5,064.49"
"Apr 10, 2019","15,504,590,933","5,204.11","5,324.55"
"Apr 09, 2019","14,722,104,361","5,289.92","5,204.96"
"Apr 08, 2019","17,154,113,634","5,199.84","5,289.77"
"Apr 07, 2019","16,655,416,140","5,062.79","5,198.90"
"Apr 06, 2019","16,929,795,194","5,036.79","5,059.82"
"Apr 05, 2019","16,837,325,387","4,922.81","5,036.68"
"Apr 04, 2019","18,251,810,240","4,971.31","4,922.80"
"Apr 03, 2019","22,899,891,582","4,879.96","4,973.02"
"Apr 02, 2019","21,315,047,816","4,156.92","4,879.88"
"Apr 01, 2019","10,157,794,171","4,105.36","4,158.18"
"Mar 31, 2019","9,045,122,443","4,105.46","4,105.40"
"Mar 30, 2019","9,732,688,060","4,092.14","4,106.66"
"Mar 29, 2019","10,918,665,557","4,068.30","4,098.37"
"Mar 28, 2019","9,353,915,899","4,087.58","4,069.11"
"Mar 27, 2019","10,897,131,934","3,984.24","4,087.07"
"Mar 26, 2019","10,707,678,815","3,969.23","3,985.08"
"Mar 25, 2019","10,359,818,883","4,024.11","3,963.07"
"Mar 24, 2019","9,144,851,065","4,035.16","4,022.17"
"Mar 23, 2019","9,578,850,549","4,022.71","4,035.83"
"Mar 22, 2019","9,252,935,969","4,028.51","4,023.97"
"Mar 21, 2019","10,831,212,662","4,083.95","4,029.33"
"Mar 20, 2019","10,175,916,388","4,070.79","4,087.48"
"Mar 19, 2019","9,344,919,956","4,032.69","4,071.19"
"Mar 18, 2019","9,646,954,186","4,029.97","4,032.51"
"Mar 17, 2019","8,221,625,400","4,047.72","4,025.23"
"Mar 16, 2019","9,856,166,973","3,963.90","4,048.73"
"Mar 15, 2019","9,394,210,605","3,926.66","3,960.91"
"Mar 14, 2019","10,480,789,570","3,905.58","3,924.37"
"Mar 13, 2019","9,469,184,841","3,913.05","3,906.72"
"Mar 12, 2019","9,809,887,079","3,903.76","3,909.16"
"Mar 11, 2019","10,125,901,903","3,953.74","3,905.23"
"Mar 10, 2019","9,713,267,607","3,966.17","3,951.60"
"Mar 09, 2019","10,796,103,518","3,894.55","3,963.31"
"Mar 08, 2019","10,638,638,944","3,913.23","3,901.13"
"Mar 07, 2019","9,584,165,519","3,903.38","3,911.48"
"Mar 06, 2019","9,175,291,529","3,897.08","3,903.94"
"Mar 05, 2019","10,174,126,415","3,759.83","3,896.38"
"Mar 04, 2019","9,029,175,788","3,845.09","3,761.56"
"Mar 03, 2019","7,253,558,152","3,862.27","3,847.18"
"Mar 02, 2019","7,578,786,076","3,855.32","3,864.42"
"Mar 01, 2019","7,661,247,975","3,853.76","3,859.58"
"Feb 28, 2019","8,399,767,798","3,848.26","3,854.79"
"Feb 27, 2019","8,301,309,684","3,857.48","3,851.05"
"Feb 26, 2019","7,931,218,996","3,878.70","3,854.36"
"Feb 25, 2019","9,318,796,067","3,807.00","3,882.70"
"Feb 24, 2019","10,794,227,451","4,145.46","3,810.43"
"Feb 23, 2019","8,922,258,316","3,998.92","4,142.53"
"Feb 22, 2019","7,826,525,254","3,952.41","4,005.53"
"Feb 21, 2019","7,775,128,102","4,000.26","3,954.12"
"Feb 20, 2019","8,693,373,948","3,946.68","3,999.82"
"Feb 19, 2019","9,933,626,655","3,911.66","3,947.09"
"Feb 18, 2019","9,908,216,640","3,671.37","3,915.71"
"Feb 17, 2019","7,039,512,503","3,633.36","3,673.84"
"Feb 16, 2019","5,934,744,052","3,615.27","3,629.79"
"Feb 15, 2019","6,091,952,231","3,617.37","3,620.81"
"Feb 14, 2019","6,271,044,418","3,631.17","3,616.88"
"Feb 13, 2019","6,438,903,823","3,653.60","3,632.07"
"Feb 12, 2019","6,480,384,532","3,642.75","3,653.53"
"Feb 11, 2019","6,277,056,434","3,695.61","3,648.43"
"Feb 10, 2019","6,282,256,903","3,673.20","3,690.19"
"Feb 09, 2019","6,158,833,645","3,671.59","3,671.20"
"Feb 08, 2019","7,735,623,101","3,401.38","3,666.78"
"Feb 07, 2019","5,004,962,683","3,414.93","3,399.47"
"Feb 06, 2019","5,482,196,038","3,469.09","3,413.77"
"Feb 05, 2019","5,227,549,545","3,454.95","3,466.36"
"Feb 04, 2019","5,332,718,886","3,467.21","3,459.15"
"Feb 03, 2019","5,043,937,584","3,516.14","3,464.01"
"Feb 02, 2019","5,071,623,601","3,484.63","3,521.06"
"Feb 01, 2019","5,422,926,707","3,460.55","3,487.95"
"Jan 31, 2019","5,831,198,271","3,485.41","3,457.79"
"Jan 30, 2019","5,955,112,627","3,443.90","3,486.18"
"Jan 29, 2019","5,897,159,493","3,468.87","3,448.12"
"Jan 28, 2019","6,908,930,483","3,584.28","3,470.45"
"Jan 27, 2019","5,570,752,966","3,604.69","3,583.97"
"Jan 26, 2019","5,098,183,235","3,599.72","3,602.46"
"Jan 25, 2019","5,265,847,539","3,607.39","3,599.77"
"Jan 24, 2019","5,262,869,046","3,584.50","3,600.87"
"Jan 23, 2019","5,433,755,649","3,605.56","3,585.12"
"Jan 22, 2019","5,313,623,556","3,575.08","3,604.58"
"Jan 21, 2019","5,004,347,059","3,600.37","3,576.03"
"Jan 20, 2019","5,582,489,560","3,725.45","3,601.01"
"Jan 19, 2019","5,955,691,380","3,652.38","3,728.57"
"Jan 18, 2019","5,002,961,727","3,677.99","3,657.84"
"Jan 17, 2019","5,464,420,383","3,651.87","3,678.56"
"Jan 16, 2019","5,394,457,145","3,631.51","3,655.01"
"Jan 15, 2019","5,537,192,302","3,704.22","3,630.68"
"Jan 14, 2019","5,651,384,490","3,557.31","3,706.05"
"Jan 13, 2019","4,681,302,466","3,658.87","3,552.95"
"Jan 12, 2019","4,778,170,883","3,686.97","3,661.30"
"Jan 11, 2019","5,538,712,865","3,674.02","3,687.37"
"Jan 10, 2019","6,874,143,796","4,034.41","3,678.92"
"Jan 09, 2019","5,115,905,225","4,031.55","4,035.30"
"Jan 08, 2019","5,306,593,305","4,028.47","4,030.85"
"Jan 07, 2019","5,228,625,637","4,078.59","4,025.25"
"Jan 06, 2019","5,597,027,440","3,836.52","4,076.63"
"Jan 05, 2019","5,137,609,824","3,851.97","3,845.19"
"Jan 04, 2019","4,847,965,467","3,832.04","3,857.72"
"Jan 03, 2019","4,530,215,219","3,931.05","3,836.74"
"Jan 02, 2019","5,244,856,836","3,849.22","3,943.41"
"Jan 01, 2019","4,324,200,990","3,746.71","3,843.52"
"Dec 31, 2018","4,661,840,806","3,866.84","3,742.70"
"Dec 30, 2018","4,770,578,575","3,822.38","3,865.95"
"Dec 29, 2018","4,991,655,917","3,932.49","3,820.41"
"Dec 28, 2018","5,631,554,348","3,653.13","3,923.92"
"Dec 27, 2018","5,130,222,366","3,854.69","3,654.83"
"Dec 26, 2018","5,326,547,918","3,819.67","3,857.30"
"Dec 25, 2018","6,158,207,293","4,081.03","3,815.49"
"Dec 24, 2018","7,240,968,501","4,000.33","4,078.60"
"Dec 23, 2018","6,151,275,490","4,020.99","3,998.98"
"Dec 22, 2018","5,605,823,233","3,898.08","4,014.18"
"Dec 21, 2018","7,206,015,706","4,133.70","3,896.54"
"Dec 20, 2018","8,927,129,279","3,742.20","4,134.44"
"Dec 19, 2018","6,810,689,119","3,706.82","3,745.95"
"Dec 18, 2018","5,911,325,473","3,544.76","3,696.06"
"Dec 17, 2018","5,409,247,918","3,253.12","3,545.86"
"Dec 16, 2018","3,744,248,994","3,236.27","3,252.84"
"Dec 15, 2018","3,551,763,561","3,244.00","3,236.76"
"Dec 14, 2018","4,372,763,663","3,311.75","3,242.48"
"Dec 13, 2018","4,343,372,456","3,487.88","3,313.68"
"Dec 12, 2018","4,139,364,829","3,421.46","3,486.95"
"Dec 11, 2018","4,696,765,188","3,497.55","3,424.59"
"Dec 10, 2018","5,020,968,740","3,612.05","3,502.66"
"Dec 09, 2018","4,947,372,847","3,473.23","3,614.23"
"Dec 08, 2018","5,305,024,497","3,421.91","3,476.11"
"Dec 07, 2018","6,835,615,448","3,512.59","3,419.94"
"Dec 06, 2018","5,878,333,109","3,754.07","3,521.10"
"Dec 05, 2018","5,302,481,574","3,958.89","3,753.99"
"Dec 04, 2018","5,028,069,239","3,886.29","3,956.89"
"Dec 03, 2018","5,089,570,994","4,147.32","3,894.13"
"Dec 02, 2018","5,262,697,895","4,200.73","4,139.88"
"Dec 01, 2018","5,375,314,093","4,024.46","4,214.67"
"Nov 30, 2018","6,048,016,717","4,289.09","4,017.27"
"Nov 29, 2018","6,503,347,767","4,269.00","4,278.85"
"Nov 28, 2018","7,280,280,000","3,822.47","4,257.42"
"Nov 27, 2018","5,998,720,000","3,765.95","3,820.72"
"Nov 26, 2018","6,476,900,000","4,015.07","3,779.13"
"Nov 25, 2018","6,825,640,000","3,880.78","4,009.97"
"Nov 24, 2018","4,679,500,000","4,347.69","3,880.76"
"Nov 23, 2018","4,871,490,000","4,360.70","4,347.11"
"Nov 22, 2018","4,569,370,000","4,611.57","4,365.94"
"Nov 21, 2018","6,120,120,000","4,465.54","4,602.17"
"Nov 20, 2018","8,428,290,000","4,863.93","4,451.87"
"Nov 19, 2018","7,039,560,000","5,620.78","4,871.49"
"Nov 18, 2018","4,159,680,000","5,559.74","5,623.54"
"Nov 17, 2018","4,303,150,000","5,578.58","5,554.33"
"Nov 16, 2018","5,279,320,000","5,645.32","5,575.55"
"Nov 15, 2018","7,032,140,000","5,736.15","5,648.03"
"Nov 14, 2018","7,398,940,000","6,351.24","5,738.35"
"Nov 13, 2018","4,503,800,000","6,373.19","6,359.49"
"Nov 12, 2018","4,295,770,000","6,411.76","6,371.27"
"Nov 11, 2018","3,939,060,000","6,413.63","6,411.27"
"Nov 10, 2018","3,705,320,000","6,386.13","6,409.22"
"Nov 09, 2018","4,346,820,000","6,442.60","6,385.62"
"Nov 08, 2018","4,665,260,000","6,522.27","6,453.72"
"Nov 07, 2018","4,941,260,000","6,468.50","6,530.14"
"Nov 06, 2018","4,700,040,000","6,433.38","6,461.01"
"Nov 05, 2018","4,174,800,000","6,363.62","6,419.66"
"Nov 04, 2018","4,390,020,000","6,365.47","6,376.13"
"Nov 03, 2018","3,658,640,000","6,387.24","6,361.26"
"Nov 02, 2018","4,234,870,000","6,378.92","6,388.44"
"Nov 01, 2018","3,789,400,000","6,318.14","6,377.78"
"Oct 31, 2018","4,191,240,000","6,336.99","6,317.61"
"Oct 30, 2018","3,781,100,000","6,337.04","6,334.27"
"Oct 29, 2018","4,199,910,000","6,492.35","6,332.63"
"Oct 28, 2018","3,445,190,000","6,482.66","6,486.39"
"Oct 27, 2018","3,393,250,000","6,480.84","6,480.38"
"Oct 26, 2018","3,306,050,000","6,468.44","6,474.75"
"Oct 25, 2018","3,230,550,000","6,484.65","6,476.29"
"Oct 24, 2018","3,424,670,000","6,478.89","6,495.84"
"Oct 23, 2018","3,716,150,000","6,472.36","6,475.74"
"Oct 22, 2018","3,672,860,000","6,486.05","6,487.16"
"Oct 21, 2018","3,253,610,000","6,490.09","6,482.35"
"Oct 20, 2018","3,379,130,000","6,460.92","6,489.19"
"Oct 19, 2018","3,578,870,000","6,478.07","6,465.41"
"Oct 18, 2018","3,924,080,000","6,542.33","6,476.71"
"Oct 17, 2018","4,088,420,000","6,590.52","6,544.43"
"Oct 16, 2018","4,074,800,000","6,601.41","6,596.11"
"Oct 15, 2018","7,370,770,000","6,292.64","6,596.54"
"Oct 14, 2018","3,085,320,000","6,288.49","6,290.93"
"Oct 13, 2018","3,064,030,000","6,278.08","6,285.99"
"Oct 12, 2018","3,783,500,000","6,239.25","6,274.58"
"Oct 11, 2018","5,181,640,000","6,586.74","6,256.24"
"Oct 10, 2018","3,787,650,000","6,640.29","6,585.53"
"Oct 09, 2018","3,580,810,000","6,653.08","6,642.64"
"Oct 08, 2018","3,979,460,000","6,600.19","6,652.23"
"Oct 07, 2018","3,306,630,000","6,590.68","6,602.95"
"Oct 06, 2018","3,259,740,000","6,622.45","6,588.31"
"Oct 05, 2018","3,671,500,000","6,574.15","6,622.48"
"Oct 04, 2018","3,838,410,000","6,497.91","6,576.69"
"Oct 03, 2018","3,887,310,000","6,553.86","6,502.59"
"Oct 02, 2018","3,979,260,000","6,593.24","6,556.10"
"Oct 01, 2018","4,000,970,000","6,619.85","6,589.62"
"Sep 30, 2018","4,002,280,000","6,604.71","6,625.56"
"Sep 29, 2018","4,363,690,000","6,643.10","6,601.96"
"Sep 28, 2018","5,014,430,000","6,678.75","6,644.13"
"Sep 27, 2018","4,606,810,000","6,495.29","6,676.75"
"Sep 26, 2018","4,437,300,000","6,452.79","6,495.00"
"Sep 25, 2018","4,726,180,000","6,603.64","6,446.47"
"Sep 24, 2018","4,177,310,000","6,704.77","6,595.41"
"Sep 23, 2018","4,197,500,000","6,715.32","6,710.63"
"Sep 22, 2018","4,509,660,000","6,735.05","6,721.98"
"Sep 21, 2018","6,531,940,000","6,513.87","6,734.95"
"Sep 20, 2018","4,348,110,000","6,398.85","6,519.67"
"Sep 19, 2018","4,431,340,000","6,371.85","6,398.54"
"Sep 18, 2018","4,180,090,000","6,280.91","6,371.30"
"Sep 17, 2018","3,910,780,000","6,514.06","6,281.20"
"Sep 16, 2018","3,273,730,000","6,536.68","6,517.18"
"Sep 15, 2018","3,216,300,000","6,509.40","6,543.20"
"Sep 14, 2018","4,076,220,000","6,515.41","6,512.71"
"Sep 13, 2018","4,210,910,000","6,354.24","6,517.31"
"Sep 12, 2018","4,064,230,000","6,317.01","6,351.80"
"Sep 11, 2018","3,849,910,000","6,331.88","6,321.20"
"Sep 10, 2018","3,714,100,000","6,301.57","6,329.70"
"Sep 09, 2018","3,671,890,000","6,223.38","6,300.86"
"Sep 08, 2018","3,835,060,000","6,460.17","6,225.98"
"Sep 07, 2018","4,264,680,000","6,528.92","6,467.07"
"Sep 06, 2018","5,523,470,000","6,755.14","6,529.17"
"Sep 05, 2018","5,800,460,000","7,361.46","6,792.83"
"Sep 04, 2018","4,273,640,000","7,263.00","7,361.66"
"Sep 03, 2018","4,087,760,000","7,279.03","7,260.06"
"Sep 02, 2018","4,329,540,000","7,189.58","7,272.72"
"Sep 01, 2018","4,116,050,000","7,044.81","7,193.25"
"Aug 31, 2018","4,495,650,000","6,973.97","7,037.58"
"Aug 30, 2018","4,463,250,000","7,043.76","6,978.23"
"Aug 29, 2018","4,145,880,000","7,091.71","7,047.16"
"Aug 28, 2018","4,659,940,000","6,891.08","7,096.28"
"Aug 27, 2018","4,019,000,000","6,710.80","6,884.64"
"Aug 26, 2018","3,295,500,000","6,754.64","6,707.26"
"Aug 25, 2018","3,312,600,000","6,719.95","6,763.19"
"Aug 24, 2018","4,097,820,000","6,551.52","6,719.96"
"Aug 23, 2018","3,426,180,000","6,371.34","6,534.88"
"Aug 22, 2018","4,668,110,000","6,486.25","6,376.71"
"Aug 21, 2018","3,377,180,000","6,301.07","6,488.76"
"Aug 20, 2018","3,665,100,000","6,500.51","6,308.53"
"Aug 19, 2018","3,311,170,000","6,422.57","6,506.07"
"Aug 18, 2018","3,984,520,000","6,583.43","6,423.76"
"Aug 17, 2018","4,992,990,000","6,340.91","6,580.63"
"Aug 16, 2018","4,328,420,000","6,294.23","6,334.73"
"Aug 15, 2018","4,895,450,000","6,221.42","6,308.52"
"Aug 14, 2018","5,301,700,000","6,287.66","6,199.71"
"Aug 13, 2018","4,083,980,000","6,341.36","6,297.57"
"Aug 12, 2018","5,665,250,000","6,283.65","6,322.69"
"Aug 11, 2018","4,047,850,000","6,185.79","6,295.73"
"Aug 10, 2018","4,528,680,000","6,571.42","6,184.71"
"Aug 09, 2018","4,267,040,000","6,305.56","6,568.23"
"Aug 08, 2018","5,064,430,000","6,746.85","6,305.80"
"Aug 07, 2018","4,682,800,000","6,958.32","6,753.12"
"Aug 06, 2018","3,925,900,000","7,062.94","6,951.80"
"Aug 05, 2018","3,679,110,000","7,031.08","7,068.48"
"Aug 04, 2018","4,268,390,000","7,438.67","7,032.85"
"Aug 03, 2018","4,627,150,000","7,562.14","7,434.39"
"Aug 02, 2018","4,214,110,000","7,634.19","7,567.15"
"Aug 01, 2018","4,797,620,000","7,769.04","7,624.91"
"Jul 31, 2018","5,287,530,000","8,181.20","7,780.44"
"Jul 30, 2018","5,551,400,000","8,221.58","8,180.48"
"Jul 29, 2018","4,107,190,016","8,205.82","8,218.46"
"Jul 28, 2018","3,988,750,080","8,169.06","8,192.15"
"Jul 27, 2018","5,195,879,936","7,950.40","8,165.01"
"Jul 26, 2018","4,899,089,920","8,176.85","7,951.58"
"Jul 25, 2018","5,845,400,064","8,379.66","8,181.39"
"Jul 24, 2018","7,277,689,856","7,716.51","8,424.27"
"Jul 23, 2018","5,132,480,000","7,414.71","7,711.11"
"Jul 22, 2018","3,695,460,096","7,417.80","7,418.49"
"Jul 21, 2018","3,726,609,920","7,352.72","7,419.29"
"Jul 20, 2018","4,936,869,888","7,467.40","7,354.13"
"Jul 19, 2018","5,111,629,824","7,378.20","7,466.86"
"Jul 18, 2018","6,103,410,176","7,315.32","7,370.78"
"Jul 17, 2018","5,961,950,208","6,739.65","7,321.04"
"Jul 16, 2018","4,725,799,936","6,357.01","6,741.75"
"Jul 15, 2018","3,285,459,968","6,272.70","6,359.64"
"Jul 14, 2018","2,923,670,016","6,247.50","6,276.12"
"Jul 13, 2018","3,805,400,064","6,235.03","6,238.05"
"Jul 12, 2018","3,770,170,112","6,396.78","6,228.81"
"Jul 11, 2018","3,644,859,904","6,330.77","6,394.71"
"Jul 10, 2018","4,052,430,080","6,739.21","6,329.95"
"Jul 09, 2018","3,718,129,920","6,775.08","6,741.75"
"Jul 08, 2018","3,386,210,048","6,857.80","6,773.88"
"Jul 07, 2018","3,961,080,064","6,668.71","6,856.93"
"Jul 06, 2018","4,313,959,936","6,638.69","6,673.50"
"Jul 05, 2018","4,999,240,192","6,599.71","6,639.14"
"Jul 04, 2018","4,176,689,920","6,550.87","6,597.55"
"Jul 03, 2018","4,672,309,760","6,596.66","6,529.59"
"Jul 02, 2018","4,396,930,048","6,380.38","6,614.18"
"Jul 01, 2018","4,788,259,840","6,411.68","6,385.82"
"Jun 30, 2018","4,543,860,224","6,214.22","6,404.00"
"Jun 29, 2018","3,966,230,016","5,898.13","6,218.30"
"Jun 28, 2018","3,467,800,064","6,153.16","5,903.44"
"Jun 27, 2018","3,296,219,904","6,084.40","6,157.13"
"Jun 26, 2018","3,279,759,872","6,253.55","6,093.67"
"Jun 25, 2018","5,500,810,240","6,171.97","6,249.18"
"Jun 24, 2018","4,566,909,952","6,164.28","6,173.23"
"Jun 23, 2018","3,431,360,000","6,090.10","6,162.48"
"Jun 22, 2018","5,079,810,048","6,737.88","6,083.69"
"Jun 21, 2018","3,529,129,984","6,780.09","6,729.74"
"Jun 20, 2018","3,888,640,000","6,770.76","6,776.55"
"Jun 19, 2018","4,057,029,888","6,742.39","6,769.94"
"Jun 18, 2018","4,039,200,000","6,510.07","6,734.82"
"Jun 17, 2018","3,104,019,968","6,545.53","6,499.27"
"Jun 16, 2018","3,194,170,112","6,455.45","6,550.16"
"Jun 15, 2018","3,955,389,952","6,674.08","6,456.58"
"Jun 14, 2018","5,138,710,016","6,342.75","6,675.35"
"Jun 13, 2018","5,052,349,952","6,596.88","6,349.90"
"Jun 12, 2018","4,654,380,032","6,905.82","6,582.36"
"Jun 11, 2018","4,745,269,760","6,799.29","6,906.92"
"Jun 10, 2018","5,804,839,936","7,499.55","6,786.02"
"Jun 09, 2018","3,845,220,096","7,632.52","7,531.98"
"Jun 08, 2018","4,227,579,904","7,685.14","7,624.92"
"Jun 07, 2018","4,485,799,936","7,650.82","7,678.24"
"Jun 06, 2018","4,692,259,840","7,625.97","7,653.98"
"Jun 05, 2018","4,961,739,776","7,500.90","7,633.76"
"Jun 04, 2018","4,993,169,920","7,722.53","7,514.47"
"Jun 03, 2018","4,851,760,128","7,632.09","7,720.25"
"Jun 02, 2018","4,939,299,840","7,536.72","7,643.45"
"Jun 01, 2018","4,921,460,224","7,500.70","7,541.45"
"May 31, 2018","5,127,130,112","7,406.15","7,494.17"
"May 30, 2018","4,922,540,032","7,469.73","7,406.52"
"May 29, 2018","5,662,660,096","7,129.46","7,472.59"
"May 28, 2018","5,040,600,064","7,371.31","7,135.99"
"May 27, 2018","4,056,519,936","7,362.08","7,368.22"
